onset	duration	"“text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
19687.437357171875	500.0	n/a	527	89	2750	412.562642828	stim	stop-signal	12	104746	0.0-7.2-1.2	beast_fmri_test	273	102284,/,102962,/,103643,/,104323,/,105002,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2250.0	2.0	2.0	stop	target	P	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	0.0	0.0	0.0	500.0	n/a	go_stim
21937.437357171875	2250.0	n/a	527	89	2750	412.562642828	stim	stop-signal	12	104746	0.0-7.2-1.2	beast_fmri_test	273	102284,/,102962,/,103643,/,104323,/,105002,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2250.0	2.0	2.0	stop	target	P	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	0.0	0.0	0.0	500.0	n/a	stop_stim
22437.437357171875	412.56264282811998	n/a	527	89	2750	412.562642828	stim	stop-signal	12	104746	0.0-7.2-1.2	beast_fmri_test	273	102284,/,102962,/,103643,/,104323,/,105002,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2250.0	2.0	2.0	stop	target	P	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	0.0	0.0	0.0	500.0	n/a	ITI
23771	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	13	105667	0.0-7.3-0.3	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
23680.135460514401	2750	n/a	1406	71	2750	92.8645394856	stim	stop-signal	14	108419	0.0-7.3-1.3	beast_fmri_test	273	105682,/,106363,/,107042,/,107722,/,108402,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	3.0	go	non-target	T	89,Middle Finger	71,Index Finger	450.0	500.0	2250.0	2250.0	1.0	n/a	500.0	1.0	go_stim
26430.135460514401	92.864539485597987	n/a	1406	71	2750	92.8645394856	stim	stop-signal	14	108419	0.0-7.3-1.3	beast_fmri_test	273	105682,/,106363,/,107042,/,107722,/,108402,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2250.0	2.0	3.0	go	non-target	T	89,Middle Finger	71,Index Finger	450.0	500.0	2250.0	2250.0	1.0	n/a	500.0	1.0	ITI
27122	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	15	109018	0.0-7.4-0.4	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
25830.813043746166	2750	n/a	931	89	2750	1294.18695625	stim	stop-signal	16	111771	0.0-7.4-1.4	beast_fmri_test	273	109082,/,109760,/,110439,/,111119,/,111800,/,112479,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2300.0	2.0	4.0	go	target	P	89,Middle Finger	71,Index Finger	450.0	500.0	2300.0	2250.0	1.0	n/a	450.0	1.0	go_stim
28580.813043746166	1294.1869562538366	n/a	931	89	2750	1294.18695625	stim	stop-signal	16	111771	0.0-7.4-1.4	beast_fmri_test	273	109082,/,109760,/,110439,/,111119,/,111800,/,112479,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2300.0	2.0	4.0	go	target	P	89,Middle Finger	71,Index Finger	450.0	500.0	2300.0	2250.0	1.0	n/a	450.0	1.0	ITI
31674	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	17	113570	0.0-7.5-0.5	beast_fmri_test	273	113159,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
29358.249670108009	500.0	n/a	879	71	2750	2318.75032989	stim	stop-signal	18	116323	0.0-7.5-1.5	beast_fmri_test	273	113838,/,114518,/,115198,/,115878,/,116556,/,117237,/,117917,/,118595,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	5.0	stop	non-target	D	89,Middle Finger	71,Index Finger	450.0	500.0	2300.0	2250.0	0.0	0.0	500.0	n/a	go_stim
31608.249670108009	2250.0	n/a	879	71	2750	2318.75032989	stim	stop-signal	18	116323	0.0-7.5-1.5	beast_fmri_test	273	113838,/,114518,/,115198,/,115878,/,116556,/,117237,/,117917,/,118595,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	5.0	stop	non-target	D	89,Middle Finger	71,Index Finger	450.0	500.0	2300.0	2250.0	0.0	0.0	500.0	n/a	stop_stim
32108.249670108009	2318.7503298919851	n/a	879	71	2750	2318.75032989	stim	stop-signal	18	116323	0.0-7.5-1.5	beast_fmri_test	273	113838,/,114518,/,115198,/,115878,/,116556,/,117237,/,117917,/,118595,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2250.0	2.0	5.0	stop	non-target	D	89,Middle Finger	71,Index Finger	450.0	500.0	2300.0	2250.0	0.0	0.0	500.0	n/a	ITI
37251	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	19	119147	0.0-7.6-0.6	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
36631.868330331563	2750	n/a	807	71	2750	621.131669668	stim	stop-signal	20	121899	0.0-7.6-1.6	beast_fmri_test	273	119275,/,119958,/,120636,/,121315,/,121995,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2300.0	2.0	6.0	go	non-target	V	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	go_stim
39381.868330331563	621.13166966844278	n/a	807	71	2750	621.131669668	stim	stop-signal	20	121899	0.0-7.6-1.6	beast_fmri_test	273	119275,/,119958,/,120636,/,121315,/,121995,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2300.0	2.0	6.0	go	non-target	V	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	ITI
41131	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	21	123027	0.0-7.7-0.7	beast_fmri_test	273	122675,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
40950.380214173492	2750	n/a	1207	71	2750	181.619785827	stim	stop-signal	22	125778	0.0-7.7-1.7	beast_fmri_test	273	123355,/,124033,/,124713,/,125394,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2300.0	2.0	7.0	go	non-target	T	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	go_stim
43700.380214173492	181.61978582650849	n/a	1207	71	2750	181.619785827	stim	stop-signal	22	125778	0.0-7.7-1.7	beast_fmri_test	273	123355,/,124033,/,124713,/,125394,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2300.0	2.0	7.0	go	non-target	T	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	ITI
44570	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	23	126466	0.0-7.8-0.8	beast_fmri_test	273	126074,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
44102.419441134785	2750	n/a	663	89	2750	470.580558865	stim	stop-signal	24	129219	0.0-7.8-1.8	beast_fmri_test	273	126752,/,127432,/,128112,/,128791,/,129470,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2300.0	2.0	8.0	go	target	V	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	go_stim
46852.419441134785	470.58055886521009	n/a	663	89	2750	470.580558865	stim	stop-signal	24	129219	0.0-7.8-1.8	beast_fmri_test	273	126752,/,127432,/,128112,/,128791,/,129470,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2300.0	2.0	8.0	go	target	V	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	ITI
48301	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	25	130197	0.0-7.9-0.9	beast_fmri_test	273	130151,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
48151.308384768694	2750	n/a	1250	71	2750	151.691615231	stim	stop-signal	26	132949	0.0-7.9-1.9	beast_fmri_test	273	130830,/,131509,/,132189,/,132869,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	9.0	go	non-target	D	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	go_stim
50901.308384768694	151.69161523131663	n/a	1250	71	2750	151.691615231	stim	stop-signal	26	132949	0.0-7.9-1.9	beast_fmri_test	273	130830,/,131509,/,132189,/,132869,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	9.0	go	non-target	D	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	ITI
51711	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	27	133607	0.0-7.10-0.10	beast_fmri_test	273	133549,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
51698.142557744024	2750	n/a	677	71	2750	15.857442256	stim	stop-signal	28	136360	0.0-7.10-1.10	beast_fmri_test	273	134230,/,134908,/,135588,/,136268,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2300.0	2.0	10.0	go	non-target	P	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	go_stim
54448.142557744024	15.857442255978224	n/a	677	71	2750	15.857442256	stim	stop-signal	28	136360	0.0-7.10-1.10	beast_fmri_test	273	134230,/,134908,/,135588,/,136268,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2300.0	2.0	10.0	go	non-target	P	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	ITI
54987	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	29	136883	0.0-7.11-0.11	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
53378.047064943239	2750	n/a	875	89	2750	1610.95293506	stim	stop-signal	30	139635	0.0-7.11-1.11	beast_fmri_test	273	136948,/,137627,/,138308,/,138987,/,139677,/,140348,/,141027,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	11.0	go	target	D	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	go_stim
56128.047064943239	1610.9529350567702	n/a	875	89	2750	1610.95293506	stim	stop-signal	30	139635	0.0-7.11-1.11	beast_fmri_test	273	136948,/,137627,/,138308,/,138987,/,139677,/,140348,/,141027,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	11.0	go	target	D	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	ITI
59855	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	31	141751	0.0-7.12-0.12	beast_fmri_test	273	141706,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
58881.701976418582	2750	n/a	634	71	2750	975.298023581	stim	stop-signal	32	144503	0.0-7.12-1.12	beast_fmri_test	273	142385,/,143065,/,143745,/,144424,/,145104,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2300.0	2.0	12.0	go	non-target	B	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	go_stim
61631.701976418582	975.29802358141694	n/a	634	71	2750	975.298023581	stim	stop-signal	32	144503	0.0-7.12-1.12	beast_fmri_test	273	142385,/,143065,/,143745,/,144424,/,145104,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2300.0	2.0	12.0	go	non-target	B	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	ITI
64091	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	33	145987	0.0-7.13-0.13	beast_fmri_test	273	145784,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
63943.564248672774	2750	n/a	683	89	2750	148.435751327	stim	stop-signal	34	148738	0.0-7.13-1.13	beast_fmri_test	273	146463,/,147143,/,147822,/,148503,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	13.0	go	target	D	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	go_stim
66693.564248672774	148.43575132721742	n/a	683	89	2750	148.435751327	stim	stop-signal	34	148738	0.0-7.13-1.13	beast_fmri_test	273	146463,/,147143,/,147822,/,148503,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2300.0	2.0	13.0	go	target	D	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	1.0	n/a	450.0	1.0	ITI
67497	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	35	149393	0.0-7.14-0.14	beast_fmri_test	273	149181,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
66932.026056882169	450.0	n/a	730	71	2750	566.973943118	stim	stop-signal	36	152145	0.0-7.14-1.14	beast_fmri_test	273	149861,/,150541,/,151221,/,151901,/,152580,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2300.0	2.0	14.0	stop	non-target	T	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	0.0	0.0	450.0	n/a	go_stim
69232.026056882169	2300.0	n/a	730	71	2750	566.973943118	stim	stop-signal	36	152145	0.0-7.14-1.14	beast_fmri_test	273	149861,/,150541,/,151221,/,151901,/,152580,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2300.0	2.0	14.0	stop	non-target	T	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	0.0	0.0	450.0	n/a	stop_stim
69682.026056882169	566.97394311781738	n/a	730	71	2750	566.973943118	stim	stop-signal	36	152145	0.0-7.14-1.14	beast_fmri_test	273	149861,/,150541,/,151221,/,151901,/,152580,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2300.0	2.0	14.0	stop	non-target	T	89,Middle Finger	71,Index Finger	450.0	450.0	2300.0	2300.0	0.0	0.0	450.0	n/a	ITI
71322	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	37	153218	0.0-7.15-0.15	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
70435.095220824878	400.0	n/a	-1	-1	2750	889.904779175	stim	stop-signal	38	155971	0.0-7.15-1.15	beast_fmri_test	273	153259,/,153940,/,154620,/,155300,/,155979,/,156657,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2350.0	2.0	15.0	stop	non-target	P	89,Middle Finger	71,Index Finger	450.0	400.0	2300.0	2350.0	0.0	1.0	400.0	n/a	go_stim
72785.095220824878	2350.0	n/a	-1	-1	2750	889.904779175	stim	stop-signal	38	155971	0.0-7.15-1.15	beast_fmri_test	273	153259,/,153940,/,154620,/,155300,/,155979,/,156657,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2350.0	2.0	15.0	stop	non-target	P	89,Middle Finger	71,Index Finger	450.0	400.0	2300.0	2350.0	0.0	1.0	400.0	n/a	stop_stim
73185.095220824878	889.9047791751359	n/a	-1	-1	2750	889.904779175	stim	stop-signal	38	155971	0.0-7.15-1.15	beast_fmri_test	273	153259,/,153940,/,154620,/,155300,/,155979,/,156657,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2350.0	2.0	15.0	stop	non-target	P	89,Middle Finger	71,Index Finger	450.0	400.0	2300.0	2350.0	0.0	1.0	400.0	n/a	ITI
75475	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	39	157371	0.0-7.16-0.16	beast_fmri_test	273	157338,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
