onset	duration	"“text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
32745.785686213523	2050.0	n/a	914	71	2750	660.214313786	stim	stop-signal	602	1643597	0.0-25.5-1.5	beast_fmri_test	273	1641437,/,1642116,/,1642796,/,1643476,/,1644155,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2050.0	3.0	5.0	stop	non-target	B	89,Middle Finger	71,Index Finger	550.0	700.0	2150.0	2050.0	0.0	0.0	700.0	n/a	stop_stim
33445.785686213523	660.21431378645832	n/a	914	71	2750	660.214313786	stim	stop-signal	602	1643597	0.0-25.5-1.5	beast_fmri_test	273	1641437,/,1642116,/,1642796,/,1643476,/,1644155,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2050.0	3.0	5.0	stop	non-target	B	89,Middle Finger	71,Index Finger	550.0	700.0	2150.0	2050.0	0.0	0.0	700.0	n/a	ITI
35330	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	603	1644821	0.0-25.6-0.6	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
34798.34396170266	650.0	n/a	-1	-1	2750	534.656038297	stim	stop-signal	604	1647574	0.0-25.6-1.6	beast_fmri_test	273	1644835,/,1645513,/,1646196,/,1646874,/,1647553,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2100.0	3.0	6.0	stop	non-target	V	89,Middle Finger	71,Index Finger	550.0	650.0	2150.0	2100.0	0.0	1.0	650.0	n/a	go_stim
36898.34396170266	2100.0	n/a	-1	-1	2750	534.656038297	stim	stop-signal	604	1647574	0.0-25.6-1.6	beast_fmri_test	273	1644835,/,1645513,/,1646196,/,1646874,/,1647553,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2100.0	3.0	6.0	stop	non-target	V	89,Middle Finger	71,Index Finger	550.0	650.0	2150.0	2100.0	0.0	1.0	650.0	n/a	stop_stim
37548.34396170266	534.65603829732549	n/a	-1	-1	2750	534.656038297	stim	stop-signal	604	1647574	0.0-25.6-1.6	beast_fmri_test	273	1644835,/,1645513,/,1646196,/,1646874,/,1647553,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2100.0	3.0	6.0	stop	non-target	V	89,Middle Finger	71,Index Finger	550.0	650.0	2150.0	2100.0	0.0	1.0	650.0	n/a	ITI
39187	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	605	1648678	0.0-25.7-0.7	beast_fmri_test	273	1648234,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
36751.261281676823	550.0	n/a	-1	-1	2750	2438.73871832	stim	stop-signal	606	1651431	0.0-25.7-1.7	beast_fmri_test	273	1648912,/,1649593,/,1650271,/,1650952,/,1651631,/,1652312,/,1652992,/,1653671,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	3.0	7.0	stop	target	P	89,Middle Finger	71,Index Finger	550.0	700.0	2200.0	2100.0	0.0	1.0	550.0	n/a	go_stim
38951.261281676823	2200.0	n/a	-1	-1	2750	2438.73871832	stim	stop-signal	606	1651431	0.0-25.7-1.7	beast_fmri_test	273	1648912,/,1649593,/,1650271,/,1650952,/,1651631,/,1652312,/,1652992,/,1653671,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	3.0	7.0	stop	target	P	89,Middle Finger	71,Index Finger	550.0	700.0	2200.0	2100.0	0.0	1.0	550.0	n/a	stop_stim
39501.261281676823	2438.7387183232081	n/a	-1	-1	2750	2438.73871832	stim	stop-signal	606	1651431	0.0-25.7-1.7	beast_fmri_test	273	1648912,/,1649593,/,1650271,/,1650952,/,1651631,/,1652312,/,1652992,/,1653671,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2200.0	3.0	7.0	stop	target	P	89,Middle Finger	71,Index Finger	550.0	700.0	2200.0	2100.0	0.0	1.0	550.0	n/a	ITI
44946	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	607	1654437	0.0-25.8-0.8	beast_fmri_test	273	1654351,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
44392.563454732765	2750	n/a	651	71	2750	554.436545267	stim	stop-signal	608	1657188	0.0-25.8-1.8	beast_fmri_test	273	1655031,/,1655710,/,1656390,/,1657070,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	3.0	8.0	go	non-target	P	89,Middle Finger	71,Index Finger	600.0	700.0	2200.0	2050.0	1.0	n/a	700.0	1.0	go_stim
47142.563454732765	554.43654526719229	n/a	651	71	2750	554.436545267	stim	stop-signal	608	1657188	0.0-25.8-1.8	beast_fmri_test	273	1655031,/,1655710,/,1656390,/,1657070,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	3.0	8.0	go	non-target	P	89,Middle Finger	71,Index Finger	600.0	700.0	2200.0	2050.0	1.0	n/a	700.0	1.0	ITI
48822	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	609	1658313	0.0-25.9-0.9	beast_fmri_test	273	1657811,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
48802.007169497898	700.0	n/a	-1	-1	2750	21.9928305021	stim	stop-signal	610	1661065	0.0-25.9-1.9	beast_fmri_test	273	1658429,/,1659108,/,1659789,/,1660467,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	3.0	9.0	stop	non-target	P	89,Middle Finger	71,Index Finger	600.0	700.0	2200.0	2050.0	0.0	1.0	700.0	n/a	go_stim
50852.007169497898	2050.0	n/a	-1	-1	2750	21.9928305021	stim	stop-signal	610	1661065	0.0-25.9-1.9	beast_fmri_test	273	1658429,/,1659108,/,1659789,/,1660467,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	3.0	9.0	stop	non-target	P	89,Middle Finger	71,Index Finger	600.0	700.0	2200.0	2050.0	0.0	1.0	700.0	n/a	stop_stim
51552.007169497898	21.992830502122306	n/a	-1	-1	2750	21.9928305021	stim	stop-signal	610	1661065	0.0-25.9-1.9	beast_fmri_test	273	1658429,/,1659108,/,1659789,/,1660467,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	3.0	9.0	stop	non-target	P	89,Middle Finger	71,Index Finger	600.0	700.0	2200.0	2050.0	0.0	1.0	700.0	n/a	ITI
52158	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	611	1661649	0.0-25.10-0.10	beast_fmri_test	273	1661147,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
51919.479682296747	2750	n/a	1134	71	2750	240.520317703	stim	stop-signal	612	1664401	0.0-25.10-1.10	beast_fmri_test	273	1661826,/,1662507,/,1663187,/,1663866,/,1664546,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2000.0	3.0	10.0	go	non-target	T	89,Middle Finger	71,Index Finger	600.0	750.0	2200.0	2000.0	1.0	n/a	750.0	1.0	go_stim
54669.479682296747	240.52031770329216	n/a	1134	71	2750	240.520317703	stim	stop-signal	612	1664401	0.0-25.10-1.10	beast_fmri_test	273	1661826,/,1662507,/,1663187,/,1663866,/,1664546,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2000.0	3.0	10.0	go	non-target	T	89,Middle Finger	71,Index Finger	600.0	750.0	2200.0	2000.0	1.0	n/a	750.0	1.0	ITI
55720	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	613	1665211	0.0-25.11-0.11	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
55649.035523960367	2750	n/a	1353	71	2750	71.9644760397	stim	stop-signal	614	1667962	0.0-25.11-1.11	beast_fmri_test	273	1665231,/,1665905,/,1666584,/,1667265,/,1667945,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2000.0	3.0	11.0	go	non-target	B	89,Middle Finger	71,Index Finger	600.0	750.0	2200.0	2000.0	1.0	n/a	750.0	1.0	go_stim
58399.035523960367	71.964476039675461	n/a	1353	71	2750	71.9644760397	stim	stop-signal	614	1667962	0.0-25.11-1.11	beast_fmri_test	273	1665231,/,1665905,/,1666584,/,1667265,/,1667945,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2000.0	3.0	11.0	go	non-target	B	89,Middle Finger	71,Index Finger	600.0	750.0	2200.0	2000.0	1.0	n/a	750.0	1.0	ITI
59107	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	615	1668598	0.0-25.12-0.12	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
56829.179867477622	2750	n/a	1560	89	2750	2277.82013252	stim	stop-signal	616	1671348	0.0-25.12-1.12	beast_fmri_test	273	1668625,/,1669304,/,1669983,/,1670663,/,1671343,/,1672022,/,1672702,/,1673382,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	3.0	12.0	go	target	P	89,Middle Finger	71,Index Finger	600.0	750.0	2150.0	2000.0	1.0	n/a	600.0	1.0	go_stim
59579.179867477622	2277.820132522465	n/a	1560	89	2750	2277.82013252	stim	stop-signal	616	1671348	0.0-25.12-1.12	beast_fmri_test	273	1668625,/,1669304,/,1669983,/,1670663,/,1671343,/,1672022,/,1672702,/,1673382,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	3.0	12.0	go	target	P	89,Middle Finger	71,Index Finger	600.0	750.0	2150.0	2000.0	1.0	n/a	600.0	1.0	ITI
64702	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	617	1674193	0.0-25.13-0.13	beast_fmri_test	273	1674061,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
64232.24733074801	750.0	n/a	685	71	2750	471.752669252	stim	stop-signal	618	1676945	0.0-25.13-1.13	beast_fmri_test	273	1674740,/,1675421,/,1676099,/,1676779,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2000.0	3.0	13.0	stop	non-target	V	89,Middle Finger	71,Index Finger	600.0	750.0	2150.0	2000.0	0.0	0.0	750.0	n/a	go_stim
66232.24733074801	2000.0	n/a	685	71	2750	471.752669252	stim	stop-signal	618	1676945	0.0-25.13-1.13	beast_fmri_test	273	1674740,/,1675421,/,1676099,/,1676779,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2000.0	3.0	13.0	stop	non-target	V	89,Middle Finger	71,Index Finger	600.0	750.0	2150.0	2000.0	0.0	0.0	750.0	n/a	stop_stim
66982.24733074801	471.75266925210406	n/a	685	71	2750	471.752669252	stim	stop-signal	618	1676945	0.0-25.13-1.13	beast_fmri_test	273	1674740,/,1675421,/,1676099,/,1676779,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2000.0	3.0	13.0	stop	non-target	V	89,Middle Finger	71,Index Finger	600.0	750.0	2150.0	2000.0	0.0	0.0	750.0	n/a	ITI
68502	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	619	1677993	0.0-25.14-0.14	beast_fmri_test	273	1677492,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
68503.405801513698	2750	n/a	1161	89	2750	0.594198486267	stim	stop-signal	620	1680745	0.0-25.14-1.14	beast_fmri_test	273	1678140,/,1678819,/,1679499,/,1680178,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2150.0	3.0	14.0	go	target	B	89,Middle Finger	71,Index Finger	600.0	700.0	2150.0	2000.0	1.0	n/a	600.0	1.0	go_stim
71253.405801513698	0.59419848626727823	n/a	1161	89	2750	0.594198486267	stim	stop-signal	620	1680745	0.0-25.14-1.14	beast_fmri_test	273	1678140,/,1678819,/,1679499,/,1680178,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2150.0	3.0	14.0	go	target	B	89,Middle Finger	71,Index Finger	600.0	700.0	2150.0	2000.0	1.0	n/a	600.0	1.0	ITI
71838	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	621	1681329	0.0-25.15-0.15	beast_fmri_test	273	1680857,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
