onset	duration	"“text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
22053.957024183357	444.042975816688	n/a	811	71	2750	444.042975817	stim	stop-signal	206	619511	0.0-13.2-1.2	beast_fmri_test	273	617402,/,618082,/,618762,/,619441,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	2.0	2.0	go	non-target	P	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	ITI
23470	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	207	620483	0.0-13.3-0.3	beast_fmri_test	273	620120,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
21895.101368737291	2750	n/a	797	89	2750	1575.89863126	stim	stop-signal	208	623234	0.0-13.3-1.3	beast_fmri_test	273	620801,/,621481,/,622159,/,622840,/,623519,/,624198,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2350.0	2.0	3.0	go	target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	400.0	1.0	go_stim
24645.101368737291	1575.8986312627053	n/a	797	89	2750	1575.89863126	stim	stop-signal	208	623234	0.0-13.3-1.3	beast_fmri_test	273	620801,/,621481,/,622159,/,622840,/,623519,/,624198,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2350.0	2.0	3.0	go	target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	400.0	1.0	ITI
28320	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	209	625333	0.0-13.4-0.4	beast_fmri_test	273	624887,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
25781.810385241755	2750	n/a	695	71	2750	2540.18961476	stim	stop-signal	210	628085	0.0-13.4-1.4	beast_fmri_test	273	625557,/,626237,/,626918,/,627598,/,628277,/,628957,/,629636,/,630316,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	2.0	4.0	go	non-target	V	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	go_stim
28531.810385241755	2540.189614758302	n/a	695	71	2750	2540.18961476	stim	stop-signal	210	628085	0.0-13.4-1.4	beast_fmri_test	273	625557,/,626237,/,626918,/,627598,/,628277,/,628957,/,629636,/,630316,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2050.0	2.0	4.0	go	non-target	V	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	ITI
34142	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	211	631155	0.0-13.5-0.5	beast_fmri_test	273	630995,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
33993.460556420963	2750	n/a	816	71	2750	149.539443579	stim	stop-signal	212	633906	0.0-13.5-1.5	beast_fmri_test	273	631675,/,632355,/,633035,/,633713,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	2.0	5.0	go	non-target	P	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	go_stim
36743.460556420963	149.53944357908335	n/a	816	71	2750	149.539443579	stim	stop-signal	212	633906	0.0-13.5-1.5	beast_fmri_test	273	631675,/,632355,/,633035,/,633713,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	2.0	5.0	go	non-target	P	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	ITI
37568	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	213	634581	0.0-13.6-0.6	beast_fmri_test	273	634394,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
36354.205927988165	2750	n/a	656	71	2750	1215.79407201	stim	stop-signal	214	637333	0.0-13.6-1.6	beast_fmri_test	273	635075,/,635754,/,636433,/,637113,/,637791,/,638471,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	6.0	go	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	go_stim
39104.205927988165	1215.7940720117861	n/a	656	71	2750	1215.79407201	stim	stop-signal	214	637333	0.0-13.6-1.6	beast_fmri_test	273	635075,/,635754,/,636433,/,637113,/,637791,/,638471,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	6.0	go	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	ITI
42063	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	215	639076	0.0-13.7-0.7	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
41272.642980953096	2750	n/a	807	71	2750	793.357019047	stim	stop-signal	216	641829	0.0-13.7-1.7	beast_fmri_test	273	639151,/,639830,/,640511,/,641191,/,641870,/,642550,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	2.0	7.0	go	non-target	D	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	go_stim
44022.642980953096	793.357019046956	n/a	807	71	2750	793.357019047	stim	stop-signal	216	641829	0.0-13.7-1.7	beast_fmri_test	273	639151,/,639830,/,640511,/,641191,/,641870,/,642550,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	2.0	7.0	go	non-target	D	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	ITI
46135	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	217	643148	0.0-13.8-0.8	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
45372.687432463164	2750	n/a	954	71	2750	764.312567537	stim	stop-signal	218	645900	0.0-13.8-1.8	beast_fmri_test	273	643229,/,643909,/,644590,/,645269,/,645949,/,646628,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	2.0	8.0	go	non-target	D	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	go_stim
48122.687432463164	764.31256753682544	n/a	954	71	2750	764.312567537	stim	stop-signal	218	645900	0.0-13.8-1.8	beast_fmri_test	273	643229,/,643909,/,644590,/,645269,/,645949,/,646628,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	2.0	8.0	go	non-target	D	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	ITI
50181	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	219	647194	0.0-13.9-0.9	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
47308.57993370085	2750	n/a	830	71	2750	2874.4200663	stim	stop-signal	220	649946	0.0-13.9-1.9	beast_fmri_test	273	647308,/,647990,/,648668,/,649347,/,650028,/,650706,/,651387,/,652065,/,652746,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	9.0	go	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	go_stim
50058.57993370085	2874.4200662991107	n/a	830	71	2750	2874.4200663	stim	stop-signal	220	649946	0.0-13.9-1.9	beast_fmri_test	273	647308,/,647990,/,648668,/,649347,/,650028,/,650706,/,651387,/,652065,/,652746,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	9.0	go	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	ITI
56333	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	221	653346	0.0-13.10-0.10	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
53322.22512760025	700.0	n/a	679	71	2750	3012.7748724	stim	stop-signal	222	656098	0.0-13.10-1.10	beast_fmri_test	273	653425,/,654105,/,654785,/,655465,/,656143,/,656823,/,657503,/,658184,/,658864,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	10.0	stop	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	0.0	0.0	700.0	n/a	go_stim
55372.22512760025	2050.0	n/a	679	71	2750	3012.7748724	stim	stop-signal	222	656098	0.0-13.10-1.10	beast_fmri_test	273	653425,/,654105,/,654785,/,655465,/,656143,/,656823,/,657503,/,658184,/,658864,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	10.0	stop	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	0.0	0.0	700.0	n/a	stop_stim
56072.22512760025	3012.7748723997761	n/a	679	71	2750	3012.7748724	stim	stop-signal	222	656098	0.0-13.10-1.10	beast_fmri_test	273	653425,/,654105,/,654785,/,655465,/,656143,/,656823,/,657503,/,658184,/,658864,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	10.0	stop	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	0.0	0.0	700.0	n/a	ITI
62625	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	223	659638	0.0-13.11-0.11	beast_fmri_test	273	659543,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
61161.196863452671	2750	n/a	927	71	2750	1464.80313655	stim	stop-signal	224	662389	0.0-13.11-1.11	beast_fmri_test	273	660222,/,660902,/,661580,/,662260,/,662941,/,663621,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2100.0	2.0	11.0	go	non-target	D	89,Middle Finger	71,Index Finger	400.0	650.0	2350.0	2100.0	1.0	n/a	650.0	1.0	go_stim
63911.196863452671	1464.8031365473721	n/a	927	71	2750	1464.80313655	stim	stop-signal	224	662389	0.0-13.11-1.11	beast_fmri_test	273	660222,/,660902,/,661580,/,662260,/,662941,/,663621,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2100.0	2.0	11.0	go	non-target	D	89,Middle Finger	71,Index Finger	400.0	650.0	2350.0	2100.0	1.0	n/a	650.0	1.0	ITI
67367	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	225	664380	0.0-13.12-0.12	beast_fmri_test	273	664299,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
67227.461044617346	650.0	n/a	-1	-1	2750	140.538955383	stim	stop-signal	226	667131	0.0-13.12-1.12	beast_fmri_test	273	664980,/,665659,/,666339,/,667019,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2100.0	2.0	12.0	stop	non-target	V	89,Middle Finger	71,Index Finger	400.0	650.0	2350.0	2100.0	0.0	1.0	650.0	n/a	go_stim
69327.461044617346	2100.0	n/a	-1	-1	2750	140.538955383	stim	stop-signal	226	667131	0.0-13.12-1.12	beast_fmri_test	273	664980,/,665659,/,666339,/,667019,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2100.0	2.0	12.0	stop	non-target	V	89,Middle Finger	71,Index Finger	400.0	650.0	2350.0	2100.0	0.0	1.0	650.0	n/a	stop_stim
69977.461044617346	140.53895538266812	n/a	-1	-1	2750	140.538955383	stim	stop-signal	226	667131	0.0-13.12-1.12	beast_fmri_test	273	664980,/,665659,/,666339,/,667019,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2100.0	2.0	12.0	stop	non-target	V	89,Middle Finger	71,Index Finger	400.0	650.0	2350.0	2100.0	0.0	1.0	650.0	n/a	ITI
70784	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	227	667797	0.0-13.13-0.13	beast_fmri_test	273	667699,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
70186.228886477416	2750	n/a	1698	71	2750	598.771113523	stim	stop-signal	228	670548	0.0-13.13-1.13	beast_fmri_test	273	668377,/,669057,/,669737,/,670416,/,671096,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	13.0	go	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	go_stim
72936.228886477416	598.77111352255827	n/a	1698	71	2750	598.771113523	stim	stop-signal	228	670548	0.0-13.13-1.13	beast_fmri_test	273	668377,/,669057,/,669737,/,670416,/,671096,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	13.0	go	non-target	T	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	1.0	n/a	700.0	1.0	ITI
74662	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	229	671675	0.0-13.14-0.14	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
71737.17096725048	700.0	n/a	-1	-1	2750	2924.82903275	stim	stop-signal	230	674425	0.0-13.14-1.14	beast_fmri_test	273	671777,/,672457,/,673137,/,673816,/,674496,/,675174,/,675855,/,676534,/,677215,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	14.0	stop	non-target	P	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	0.0	1.0	700.0	n/a	go_stim
73787.17096725048	2050.0	n/a	-1	-1	2750	2924.82903275	stim	stop-signal	230	674425	0.0-13.14-1.14	beast_fmri_test	273	671777,/,672457,/,673137,/,673816,/,674496,/,675174,/,675855,/,676534,/,677215,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	14.0	stop	non-target	P	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	0.0	1.0	700.0	n/a	stop_stim
74487.17096725048	2924.8290327495542	n/a	-1	-1	2750	2924.82903275	stim	stop-signal	230	674425	0.0-13.14-1.14	beast_fmri_test	273	671777,/,672457,/,673137,/,673816,/,674496,/,675174,/,675855,/,676534,/,677215,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	14.0	stop	non-target	P	89,Middle Finger	71,Index Finger	400.0	700.0	2350.0	2050.0	0.0	1.0	700.0	n/a	ITI
80864	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	231	677877	0.0-13.15-0.15	beast_fmri_test	273	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
80357.155779175111	2750	n/a	871	71	2750	508.844220825	stim	stop-signal	232	680629	0.0-13.15-1.15	beast_fmri_test	273	677894,/,678574,/,679253,/,679934,/,680613,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2000.0	2.0	15.0	go	non-target	P	89,Middle Finger	71,Index Finger	400.0	750.0	2350.0	2000.0	1.0	n/a	750.0	1.0	go_stim
83107.155779175111	508.84422082484087	n/a	871	71	2750	508.844220825	stim	stop-signal	232	680629	0.0-13.15-1.15	beast_fmri_test	273	677894,/,678574,/,679253,/,679934,/,680613,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2000.0	2.0	15.0	go	non-target	P	89,Middle Finger	71,Index Finger	400.0	750.0	2350.0	2000.0	1.0	n/a	750.0	1.0	ITI
84653	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	233	681666	0.0-13.16-0.16	beast_fmri_test	273	681293,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
84636.270426557167	2750	n/a	559	71	2750	18.7295734428	stim	stop-signal	234	684418	0.0-13.16-1.16	beast_fmri_test	273	681973,/,682652,/,683332,/,684010,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2000.0	2.0	16.0	go	non-target	D	89,Middle Finger	71,Index Finger	400.0	750.0	2350.0	2000.0	1.0	n/a	750.0	1.0	go_stim
