onset	duration	ttttttttttttttttttt	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
22845.010467999964	1212.9895320000001	n/a	786	89	2750	1212.989532	stim	stop-signal	206	594638	0.0-13.2-1.2	beast_fmri_test	386	592338,/,593018,/,593698,/,594378,/,595058,/,595739,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1750.0	2.0	2.0	go	non-target	T	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	1.0	n/a	1000.0	1.0	ITI
25778	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	207	596358	0.0-13.3-0.3	beast_fmri_test	386	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
25518.501103800023	2750	n/a	815	71	2750	261.4988962	stim	stop-signal	208	599110	0.0-13.3-1.3	beast_fmri_test	386	596419,/,597099,/,597780,/,598459,/,599139,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2050.0	2.0	3.0	go	target	B	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	1.0	n/a	700.0	1.0	go_stim
28268.501103800023	261.49889619999999	n/a	815	71	2750	261.4988962	stim	stop-signal	208	599110	0.0-13.3-1.3	beast_fmri_test	386	596419,/,597099,/,597780,/,598459,/,599139,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2050.0	2.0	3.0	go	target	B	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	1.0	n/a	700.0	1.0	ITI
29300	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	209	599880	0.0-13.4-0.4	beast_fmri_test	386	599819,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
28927.827721299953	700.0	n/a	831	71	2750	374.1722787	stim	stop-signal	210	602632	0.0-13.4-1.4	beast_fmri_test	386	600499,/,601179,/,601859,/,602539,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	4.0	stop	target	T	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	0.0	0.0	700.0	n/a	go_stim
30977.827721299953	2050.0	n/a	831	71	2750	374.1722787	stim	stop-signal	210	602632	0.0-13.4-1.4	beast_fmri_test	386	600499,/,601179,/,601859,/,602539,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	4.0	stop	target	T	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	0.0	0.0	700.0	n/a	stop_stim
31677.827721299953	374.17227869999999	n/a	831	71	2750	374.1722787	stim	stop-signal	210	602632	0.0-13.4-1.4	beast_fmri_test	386	600499,/,601179,/,601859,/,602539,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	4.0	stop	target	T	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	0.0	0.0	700.0	n/a	ITI
32935	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	211	603515	0.0-13.5-0.5	beast_fmri_test	386	603219,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
31385.312282999977	2750	n/a	1518	89	2750	1550.687717	stim	stop-signal	212	606266	0.0-13.5-1.5	beast_fmri_test	386	603899,/,604579,/,605259,/,605939,/,606619,/,607299,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1750.0	2.0	5.0	go	non-target	D	71,Index Finger	89,Middle Finger	650.0	1000.0	2050.0	1750.0	1.0	n/a	1000.0	1.0	go_stim
34135.312282999977	1550.687717	n/a	1518	89	2750	1550.687717	stim	stop-signal	212	606266	0.0-13.5-1.5	beast_fmri_test	386	603899,/,604579,/,605259,/,605939,/,606619,/,607299,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1750.0	2.0	5.0	go	non-target	D	71,Index Finger	89,Middle Finger	650.0	1000.0	2050.0	1750.0	1.0	n/a	1000.0	1.0	ITI
37745	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	213	608325	0.0-13.6-0.6	beast_fmri_test	386	607979,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
37272.2580265	2750	n/a	769	71	2750	474.7419735	stim	stop-signal	214	611077	0.0-13.6-1.6	beast_fmri_test	386	608659,/,609339,/,610019,/,610699,/,611379,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2100.0	2.0	6.0	go	target	T	71,Index Finger	89,Middle Finger	650.0	1000.0	2100.0	1750.0	1.0	n/a	650.0	1.0	go_stim
40022.2580265	474.74197350000003	n/a	769	71	2750	474.7419735	stim	stop-signal	214	611077	0.0-13.6-1.6	beast_fmri_test	386	608659,/,609339,/,610019,/,610699,/,611379,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2100.0	2.0	6.0	go	target	T	71,Index Finger	89,Middle Finger	650.0	1000.0	2100.0	1750.0	1.0	n/a	650.0	1.0	ITI
41479	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	215	612059	0.0-13.7-0.7	beast_fmri_test	386	612059,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
40383.915343999979	2750	n/a	895	89	2750	1096.084656	stim	stop-signal	216	614810	0.0-13.7-1.7	beast_fmri_test	386	612739,/,613419,/,614099,/,614779,/,615459,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	1750.0	2.0	7.0	go	non-target	P	71,Index Finger	89,Middle Finger	650.0	1000.0	2100.0	1750.0	1.0	n/a	1000.0	1.0	go_stim
43133.915343999979	1096.084656	n/a	895	89	2750	1096.084656	stim	stop-signal	216	614810	0.0-13.7-1.7	beast_fmri_test	386	612739,/,613419,/,614099,/,614779,/,615459,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	1750.0	2.0	7.0	go	non-target	P	71,Index Finger	89,Middle Finger	650.0	1000.0	2100.0	1750.0	1.0	n/a	1000.0	1.0	ITI
45834	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	217	616414	0.0-13.8-0.8	beast_fmri_test	386	616139,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
44081.219124000054	650.0	n/a	-1	-1	2750	1754.780876	stim	stop-signal	218	619166	0.0-13.8-1.8	beast_fmri_test	386	616818,/,617499,/,618179,/,618858,/,619538,/,620219,/,620898,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	8.0	stop	target	T	71,Index Finger	89,Middle Finger	650.0	1000.0	2100.0	1750.0	0.0	1.0	650.0	n/a	go_stim
46181.219124000054	2100.0	n/a	-1	-1	2750	1754.780876	stim	stop-signal	218	619166	0.0-13.8-1.8	beast_fmri_test	386	616818,/,617499,/,618179,/,618858,/,619538,/,620219,/,620898,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	8.0	stop	target	T	71,Index Finger	89,Middle Finger	650.0	1000.0	2100.0	1750.0	0.0	1.0	650.0	n/a	stop_stim
46831.219124000054	1754.7808760000003	n/a	-1	-1	2750	1754.780876	stim	stop-signal	218	619166	0.0-13.8-1.8	beast_fmri_test	386	616818,/,617499,/,618179,/,618858,/,619538,/,620219,/,620898,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2100.0	2.0	8.0	stop	target	T	71,Index Finger	89,Middle Finger	650.0	1000.0	2100.0	1750.0	0.0	1.0	650.0	n/a	ITI
50847	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	219	621427	0.0-13.9-0.9	beast_fmri_test	386	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
50123.281066900003	700.0	n/a	938	71	2750	725.7189331	stim	stop-signal	220	624179	0.0-13.9-1.9	beast_fmri_test	386	621579,/,622258,/,622938,/,623618,/,624299,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	9.0	stop	target	P	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	0.0	0.0	700.0	n/a	go_stim
52173.281066900003	2050.0	n/a	938	71	2750	725.7189331	stim	stop-signal	220	624179	0.0-13.9-1.9	beast_fmri_test	386	621579,/,622258,/,622938,/,623618,/,624299,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	9.0	stop	target	P	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	0.0	0.0	700.0	n/a	stop_stim
52873.281066900003	725.71893310000007	n/a	938	71	2750	725.7189331	stim	stop-signal	220	624179	0.0-13.9-1.9	beast_fmri_test	386	621579,/,622258,/,622938,/,623618,/,624299,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2050.0	2.0	9.0	stop	target	P	71,Index Finger	89,Middle Finger	700.0	1000.0	2050.0	1750.0	0.0	0.0	700.0	n/a	ITI
54832	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	221	625412	0.0-13.10-0.10	beast_fmri_test	386	624979,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
53910.342935099965	1000.0	n/a	933	89	2750	922.6570649	stim	stop-signal	222	628163	0.0-13.10-1.10	beast_fmri_test	386	625659,/,626339,/,627018,/,627698,/,628379,/,629058,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	1750.0	2.0	10.0	stop	non-target	B	71,Index Finger	89,Middle Finger	650.0	1000.0	2050.0	1750.0	0.0	0.0	1000.0	n/a	go_stim
55660.342935099965	1750.0	n/a	933	89	2750	922.6570649	stim	stop-signal	222	628163	0.0-13.10-1.10	beast_fmri_test	386	625659,/,626339,/,627018,/,627698,/,628379,/,629058,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	1750.0	2.0	10.0	stop	non-target	B	71,Index Finger	89,Middle Finger	650.0	1000.0	2050.0	1750.0	0.0	0.0	1000.0	n/a	stop_stim
56660.342935099965	922.65706490000002	n/a	933	89	2750	922.6570649	stim	stop-signal	222	628163	0.0-13.10-1.10	beast_fmri_test	386	625659,/,626339,/,627018,/,627698,/,628379,/,629058,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	1750.0	2.0	10.0	stop	non-target	B	71,Index Finger	89,Middle Finger	650.0	1000.0	2050.0	1750.0	0.0	0.0	1000.0	n/a	ITI
59014	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	223	629594	0.0-13.11-0.11	beast_fmri_test	386	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
58361.123607599991	2750	n/a	1400	71	2750	654.8763924	stim	stop-signal	224	632346	0.0-13.11-1.11	beast_fmri_test	386	629738,/,630419,/,631100,/,631779,/,632459,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	11.0	go	non-target	T	71,Index Finger	89,Middle Finger	650.0	950.0	2050.0	1800.0	0.0	n/a	950.0	0.0	go_stim
61111.123607599991	654.87639239999999	n/a	1400	71	2750	654.8763924	stim	stop-signal	224	632346	0.0-13.11-1.11	beast_fmri_test	386	629738,/,630419,/,631100,/,631779,/,632459,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1800.0	2.0	11.0	go	non-target	T	71,Index Finger	89,Middle Finger	650.0	950.0	2050.0	1800.0	0.0	n/a	950.0	0.0	ITI
62929	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	225	633509	0.0-13.12-0.12	beast_fmri_test	386	633139,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
62420.912147699972	2750	n/a	1067	71	2750	510.0878523	stim	stop-signal	226	636261	0.0-13.12-1.12	beast_fmri_test	386	633819,/,634499,/,635179,/,635859,/,636539,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2100.0	2.0	12.0	go	target	B	71,Index Finger	89,Middle Finger	650.0	950.0	2100.0	1800.0	1.0	n/a	650.0	1.0	go_stim
65170.912147699972	510.08785230000001	n/a	1067	71	2750	510.0878523	stim	stop-signal	226	636261	0.0-13.12-1.12	beast_fmri_test	386	633819,/,634499,/,635179,/,635859,/,636539,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2100.0	2.0	12.0	go	target	B	71,Index Finger	89,Middle Finger	650.0	950.0	2100.0	1800.0	1.0	n/a	650.0	1.0	ITI
66701	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	227	637281	0.0-13.13-0.13	beast_fmri_test	386	637220,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
66624.887943799957	950.0	n/a	1106	89	2750	78.1120562	stim	stop-signal	228	640033	0.0-13.13-1.13	beast_fmri_test	386	637899,/,638579,/,639259,/,639938,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1800.0	2.0	13.0	stop	non-target	P	71,Index Finger	89,Middle Finger	650.0	950.0	2100.0	1800.0	0.0	0.0	950.0	n/a	go_stim
68424.887943799957	1800.0	n/a	1106	89	2750	78.1120562	stim	stop-signal	228	640033	0.0-13.13-1.13	beast_fmri_test	386	637899,/,638579,/,639259,/,639938,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1800.0	2.0	13.0	stop	non-target	P	71,Index Finger	89,Middle Finger	650.0	950.0	2100.0	1800.0	0.0	0.0	950.0	n/a	stop_stim
69374.887943799957	78.112056199999998	n/a	1106	89	2750	78.1120562	stim	stop-signal	228	640033	0.0-13.13-1.13	beast_fmri_test	386	637899,/,638579,/,639259,/,639938,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	1800.0	2.0	13.0	stop	non-target	P	71,Index Finger	89,Middle Finger	650.0	950.0	2100.0	1800.0	0.0	0.0	950.0	n/a	ITI
70038	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	229	640618	0.0-13.14-0.14	beast_fmri_test	386	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
68020.054258999997	650.0	n/a	-1	-1	2750	2019.945741	stim	stop-signal	230	643370	0.0-13.14-1.14	beast_fmri_test	386	640620,/,641299,/,641978,/,642659,/,643339,/,644018,/,644698,/,645379,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2100.0	2.0	14.0	stop	target	B	71,Index Finger	89,Middle Finger	650.0	900.0	2100.0	1800.0	0.0	1.0	650.0	n/a	go_stim
70120.054258999997	2100.0	n/a	-1	-1	2750	2019.945741	stim	stop-signal	230	643370	0.0-13.14-1.14	beast_fmri_test	386	640620,/,641299,/,641978,/,642659,/,643339,/,644018,/,644698,/,645379,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2100.0	2.0	14.0	stop	target	B	71,Index Finger	89,Middle Finger	650.0	900.0	2100.0	1800.0	0.0	1.0	650.0	n/a	stop_stim
70770.054258999997	2019.945741	n/a	-1	-1	2750	2019.945741	stim	stop-signal	230	643370	0.0-13.14-1.14	beast_fmri_test	386	640620,/,641299,/,641978,/,642659,/,643339,/,644018,/,644698,/,645379,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2100.0	2.0	14.0	stop	target	B	71,Index Finger	89,Middle Finger	650.0	900.0	2100.0	1800.0	0.0	1.0	650.0	n/a	ITI
75319	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	231	645899	0.0-13.15-0.15	beast_fmri_test	386	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
74322.776920099976	2750	n/a	1023	89	2750	997.2230799	stim	stop-signal	232	648650	0.0-13.15-1.15	beast_fmri_test	386	646058,/,646739,/,647418,/,648099,/,648780,/,649459,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1850.0	2.0	15.0	go	non-target	D	71,Index Finger	89,Middle Finger	700.0	900.0	2100.0	1850.0	1.0	n/a	900.0	1.0	go_stim
